Class,URL,X,Y,Width,Height,Location
heterocentrotus_mammillatus,https://colo.tator.io/fathomnet-public/52/153/10177752/HAW-4241-Orthophoto_16_9.jpg,30,201,87,32,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177753/HAW-4241-Orthophoto_17_3.jpg,586,270,60,63,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177753/HAW-4241-Orthophoto_17_3.jpg,542,900,63,33,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177753/HAW-4241-Orthophoto_17_3.jpg,788,420,34,25,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177753/HAW-4241-Orthophoto_17_3.jpg,866,805,30,37,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177754/HAW-4241-Orthophoto_17_4.jpg,201,380,42,44,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177754/HAW-4241-Orthophoto_17_4.jpg,601,189,29,21,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177754/HAW-4241-Orthophoto_17_4.jpg,652,103,38,24,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177754/HAW-4241-Orthophoto_17_4.jpg,429,320,36,38,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177754/HAW-4241-Orthophoto_17_4.jpg,162,78,34,63,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177754/HAW-4241-Orthophoto_17_4.jpg,247,71,27,43,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177754/HAW-4241-Orthophoto_17_4.jpg,621,913,36,58,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177754/HAW-4241-Orthophoto_17_4.jpg,565,942,32,30,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177754/HAW-4241-Orthophoto_17_4.jpg,590,268,24,16,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177754/HAW-4241-Orthophoto_17_4.jpg,36,415,39,47,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177754/HAW-4241-Orthophoto_17_4.jpg,7,511,24,47,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177754/HAW-4241-Orthophoto_17_4.jpg,381,576,33,42,"Hawaii, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10177756/HAW-4241-Orthophoto_17_5.jpg,152,888,207,112,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177756/HAW-4241-Orthophoto_17_5.jpg,164,393,44,65,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177756/HAW-4241-Orthophoto_17_5.jpg,229,520,35,35,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177756/HAW-4241-Orthophoto_17_5.jpg,369,14,45,21,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177756/HAW-4241-Orthophoto_17_5.jpg,752,39,36,44,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177756/HAW-4241-Orthophoto_17_5.jpg,825,144,34,34,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177756/HAW-4241-Orthophoto_17_5.jpg,717,287,43,54,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177756/HAW-4241-Orthophoto_17_5.jpg,151,280,53,34,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177756/HAW-4241-Orthophoto_17_5.jpg,3,152,35,49,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177756/HAW-4241-Orthophoto_17_5.jpg,1,229,20,30,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177756/HAW-4241-Orthophoto_17_5.jpg,582,585,61,29,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177756/HAW-4241-Orthophoto_17_5.jpg,56,749,44,42,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177756/HAW-4241-Orthophoto_17_5.jpg,169,766,39,47,"Hawaii, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10177757/HAW-4241-Orthophoto_17_6.jpg,387,627,59,134,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177757/HAW-4241-Orthophoto_17_6.jpg,849,820,38,29,"Hawaii, HI, USA"
heterocentrotus_mammillatus,https://colo.tator.io/fathomnet-public/52/153/10177758/HAW-4241-Orthophoto_17_7.jpg,292,822,33,36,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177758/HAW-4241-Orthophoto_17_7.jpg,31,479,34,44,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177758/HAW-4241-Orthophoto_17_7.jpg,823,520,45,29,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177758/HAW-4241-Orthophoto_17_7.jpg,521,326,25,33,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177758/HAW-4241-Orthophoto_17_7.jpg,421,344,22,28,"Hawaii, HI, USA"
heterocentrotus_mammillatus,https://colo.tator.io/fathomnet-public/52/153/10177758/HAW-4241-Orthophoto_17_7.jpg,743,128,84,24,"Hawaii, HI, USA"
heterocentrotus_mammillatus,https://colo.tator.io/fathomnet-public/52/153/10177759/HAW-4241-Orthophoto_17_8.jpg,14,210,67,31,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177759/HAW-4241-Orthophoto_17_8.jpg,579,459,31,25,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177759/HAW-4241-Orthophoto_17_8.jpg,36,828,34,39,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177760/HAW-4241-Orthophoto_18_3.jpg,423,639,38,31,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177760/HAW-4241-Orthophoto_18_3.jpg,143,410,30,35,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177760/HAW-4241-Orthophoto_18_3.jpg,31,846,35,29,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177760/HAW-4241-Orthophoto_18_3.jpg,887,941,46,38,"Hawaii, HI, USA"
heterocentrotus_mammillatus,https://colo.tator.io/fathomnet-public/52/153/10177761/HAW-4241-Orthophoto_18_4.jpg,386,548,56,24,"Hawaii, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10177762/HAW-4241-Orthophoto_18_5.jpg,161,1,196,106,"Hawaii, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10177762/HAW-4241-Orthophoto_18_5.jpg,446,170,32,40,"Hawaii, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10177762/HAW-4241-Orthophoto_18_5.jpg,370,463,39,38,"Hawaii, HI, USA"
heterocentrotus_mammillatus,https://colo.tator.io/fathomnet-public/52/153/10177763/HAW-4241-Orthophoto_18_6.jpg,965,292,23,58,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177763/HAW-4241-Orthophoto_18_6.jpg,792,783,26,33,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177763/HAW-4241-Orthophoto_18_6.jpg,423,276,30,30,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10177763/HAW-4241-Orthophoto_18_6.jpg,504,105,47,54,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177763/HAW-4241-Orthophoto_18_6.jpg,974,13,26,29,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177763/HAW-4241-Orthophoto_18_6.jpg,1,106,30,30,"Hawaii, HI, USA"
heterocentrotus_mammillatus,https://colo.tator.io/fathomnet-public/52/153/10177764/HAW-4241-Orthophoto_18_7.jpg,738,302,63,47,"Hawaii, HI, USA"
heterocentrotus_mammillatus,https://colo.tator.io/fathomnet-public/52/153/10177764/HAW-4241-Orthophoto_18_7.jpg,465,214,43,56,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177764/HAW-4241-Orthophoto_18_7.jpg,95,301,49,32,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177764/HAW-4241-Orthophoto_18_7.jpg,1,413,38,57,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177764/HAW-4241-Orthophoto_18_7.jpg,182,314,36,39,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177764/HAW-4241-Orthophoto_18_7.jpg,551,188,36,27,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177764/HAW-4241-Orthophoto_18_7.jpg,535,215,29,43,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177764/HAW-4241-Orthophoto_18_7.jpg,362,133,34,32,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177764/HAW-4241-Orthophoto_18_7.jpg,416,103,20,34,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177766/HAW-4241-Orthophoto_18_8.jpg,686,388,43,75,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177766/HAW-4241-Orthophoto_18_8.jpg,508,402,35,35,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177767/HAW-4241-Orthophoto_18_9.jpg,21,410,35,21,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177768/HAW-4241-Orthophoto_19_3.jpg,562,254,32,38,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177768/HAW-4241-Orthophoto_19_3.jpg,351,139,31,28,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177768/HAW-4241-Orthophoto_19_3.jpg,416,139,24,37,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177768/HAW-4241-Orthophoto_19_3.jpg,79,418,29,28,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177768/HAW-4241-Orthophoto_19_3.jpg,510,885,29,30,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177768/HAW-4241-Orthophoto_19_3.jpg,773,778,37,22,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177768/HAW-4241-Orthophoto_19_3.jpg,836,754,48,33,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177768/HAW-4241-Orthophoto_19_3.jpg,249,903,26,34,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177769/HAW-4241-Orthophoto_19_4.jpg,255,59,57,30,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177769/HAW-4241-Orthophoto_19_4.jpg,112,116,24,29,"Hawaii, HI, USA"
heterocentrotus_mammillatus,https://colo.tator.io/fathomnet-public/52/153/10177769/HAW-4241-Orthophoto_19_4.jpg,240,314,61,27,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177769/HAW-4241-Orthophoto_19_4.jpg,1,424,25,29,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177769/HAW-4241-Orthophoto_19_4.jpg,1,588,28,60,"Hawaii, HI, USA"
heterocentrotus_mammillatus,https://colo.tator.io/fathomnet-public/52/153/10177770/HAW-4241-Orthophoto_19_5.jpg,481,800,62,57,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177770/HAW-4241-Orthophoto_19_5.jpg,279,528,30,33,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177770/HAW-4241-Orthophoto_19_5.jpg,768,889,42,42,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10177770/HAW-4241-Orthophoto_19_5.jpg,248,611,46,44,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177770/HAW-4241-Orthophoto_19_5.jpg,220,255,41,17,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177771/HAW-4241-Orthophoto_19_6.jpg,542,207,26,28,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177772/HAW-4241-Orthophoto_19_7.jpg,533,287,33,24,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177772/HAW-4241-Orthophoto_19_7.jpg,44,284,64,45,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177772/HAW-4241-Orthophoto_19_7.jpg,329,42,39,36,"Hawaii, HI, USA"
heterocentrotus_mammillatus,https://colo.tator.io/fathomnet-public/52/153/10177772/HAW-4241-Orthophoto_19_7.jpg,209,365,34,26,"Hawaii, HI, USA"
heterocentrotus_mammillatus,https://colo.tator.io/fathomnet-public/52/153/10177772/HAW-4241-Orthophoto_19_7.jpg,275,424,46,48,"Hawaii, HI, USA"
heterocentrotus_mammillatus,https://colo.tator.io/fathomnet-public/52/153/10177773/HAW-4241-Orthophoto_19_8.jpg,314,737,70,48,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177773/HAW-4241-Orthophoto_19_8.jpg,413,658,74,56,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177774/HAW-4241-Orthophoto_20_3.jpg,349,3,47,45,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177774/HAW-4241-Orthophoto_20_3.jpg,969,893,26,44,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177775/HAW-4241-Orthophoto_20_4.jpg,488,432,41,57,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177775/HAW-4241-Orthophoto_20_4.jpg,625,353,44,45,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177775/HAW-4241-Orthophoto_20_4.jpg,349,626,51,46,"Hawaii, HI, USA"
heterocentrotus_mammillatus,https://colo.tator.io/fathomnet-public/52/153/10177777/HAW-4241-Orthophoto_20_5.jpg,199,72,62,54,"Hawaii, HI, USA"
heterocentrotus_mammillatus,https://colo.tator.io/fathomnet-public/52/153/10177777/HAW-4241-Orthophoto_20_5.jpg,940,431,60,110,"Hawaii, HI, USA"
heterocentrotus_mammillatus,https://colo.tator.io/fathomnet-public/52/153/10177778/HAW-4241-Orthophoto_20_6.jpg,599,391,57,35,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177778/HAW-4241-Orthophoto_20_6.jpg,653,814,52,19,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177778/HAW-4241-Orthophoto_20_6.jpg,899,570,52,32,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177779/HAW-4241-Orthophoto_20_7.jpg,449,901,47,34,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177779/HAW-4241-Orthophoto_20_7.jpg,325,650,53,48,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177779/HAW-4241-Orthophoto_20_7.jpg,234,33,32,47,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177779/HAW-4241-Orthophoto_20_7.jpg,87,189,21,25,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177780/HAW-4241-Orthophoto_21_2.jpg,729,100,41,20,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177781/HAW-4241-Orthophoto_21_3.jpg,233,229,29,33,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177781/HAW-4241-Orthophoto_21_3.jpg,649,653,33,35,"Hawaii, HI, USA"
heterocentrotus_mammillatus,https://colo.tator.io/fathomnet-public/52/153/10177781/HAW-4241-Orthophoto_21_3.jpg,878,307,105,65,"Hawaii, HI, USA"
heterocentrotus_mammillatus,https://colo.tator.io/fathomnet-public/52/153/10177781/HAW-4241-Orthophoto_21_3.jpg,669,775,49,84,"Hawaii, HI, USA"
echinothrix_calamaris,https://colo.tator.io/fathomnet-public/52/153/10177781/HAW-4241-Orthophoto_21_3.jpg,674,554,66,72,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177781/HAW-4241-Orthophoto_21_3.jpg,735,374,38,42,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177781/HAW-4241-Orthophoto_21_3.jpg,651,158,50,26,"Hawaii, HI, USA"
heterocentrotus_mammillatus,https://colo.tator.io/fathomnet-public/52/153/10177781/HAW-4241-Orthophoto_21_3.jpg,957,723,42,51,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177782/HAW-4241-Orthophoto_21_4.jpg,781,735,40,32,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177782/HAW-4241-Orthophoto_21_4.jpg,918,767,51,36,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177782/HAW-4241-Orthophoto_21_4.jpg,835,683,35,46,"Hawaii, HI, USA"
heterocentrotus_mammillatus,https://colo.tator.io/fathomnet-public/52/153/10177782/HAW-4241-Orthophoto_21_4.jpg,757,663,35,46,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177782/HAW-4241-Orthophoto_21_4.jpg,375,779,47,41,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177782/HAW-4241-Orthophoto_21_4.jpg,400,933,37,67,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177782/HAW-4241-Orthophoto_21_4.jpg,918,592,34,44,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177782/HAW-4241-Orthophoto_21_4.jpg,52,941,22,26,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177782/HAW-4241-Orthophoto_21_4.jpg,283,128,40,26,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177782/HAW-4241-Orthophoto_21_4.jpg,514,568,22,21,"Hawaii, HI, USA"
heterocentrotus_mammillatus,https://colo.tator.io/fathomnet-public/52/153/10177782/HAW-4241-Orthophoto_21_4.jpg,579,529,39,41,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177783/HAW-4241-Orthophoto_21_5.jpg,438,391,31,55,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177783/HAW-4241-Orthophoto_21_5.jpg,327,363,38,42,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177783/HAW-4241-Orthophoto_21_5.jpg,317,191,48,41,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177783/HAW-4241-Orthophoto_21_5.jpg,188,233,50,28,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177783/HAW-4241-Orthophoto_21_5.jpg,125,562,28,25,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177783/HAW-4241-Orthophoto_21_5.jpg,1,246,20,32,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177783/HAW-4241-Orthophoto_21_5.jpg,546,410,29,22,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177783/HAW-4241-Orthophoto_21_5.jpg,534,444,23,26,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177783/HAW-4241-Orthophoto_21_5.jpg,660,475,19,30,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177783/HAW-4241-Orthophoto_21_5.jpg,31,888,26,19,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177783/HAW-4241-Orthophoto_21_5.jpg,138,248,28,24,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177784/HAW-4241-Orthophoto_21_6.jpg,483,716,52,47,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177784/HAW-4241-Orthophoto_21_6.jpg,412,697,32,32,"Hawaii, HI, USA"
heterocentrotus_mammillatus,https://colo.tator.io/fathomnet-public/52/153/10177784/HAW-4241-Orthophoto_21_6.jpg,613,396,92,97,"Hawaii, HI, USA"
diadema_paucispinum,https://colo.tator.io/fathomnet-public/52/153/10177784/HAW-4241-Orthophoto_21_6.jpg,361,900,59,100,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177785/HAW-4241-Orthophoto_21_7.jpg,842,328,40,37,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177785/HAW-4241-Orthophoto_21_7.jpg,939,122,40,93,"Hawaii, HI, USA"
heterocentrotus_mammillatus,https://colo.tator.io/fathomnet-public/52/153/10177786/HAW-4241-Orthophoto_22_3.jpg,959,103,41,45,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177786/HAW-4241-Orthophoto_22_3.jpg,503,2,36,37,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177787/HAW-4241-Orthophoto_22_4.jpg,492,74,46,39,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177787/HAW-4241-Orthophoto_22_4.jpg,474,237,29,24,"Hawaii, HI, USA"
heterocentrotus_mammillatus,https://colo.tator.io/fathomnet-public/52/153/10177787/HAW-4241-Orthophoto_22_4.jpg,1,102,52,46,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177787/HAW-4241-Orthophoto_22_4.jpg,905,114,59,36,"Hawaii, HI, USA"
echinothrix_calamaris,https://colo.tator.io/fathomnet-public/52/153/10177789/HAW-4241-Orthophoto_22_5.jpg,191,27,34,25,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177789/HAW-4241-Orthophoto_22_5.jpg,652,46,36,37,"Hawaii, HI, USA"
tripneustes_gratilla,https://colo.tator.io/fathomnet-public/52/153/10177790/HAW-4241-Orthophoto_31.jpg,961,971,32,29,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177791/HAW-4241-Orthophoto_35.jpg,172,748,54,43,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177791/HAW-4241-Orthophoto_35.jpg,847,675,32,31,"Hawaii, HI, USA"
echinometra_mathaei,https://colo.tator.io/fathomnet-public/52/153/10177791/HAW-4241-Orthophoto_35.jpg,921,697,36,48,"Hawaii, HI, USA"
